#{"t_start": 1786528689.3629901, "env_id": "None"}
r,l,t,true_completion_rate,cheat_rate,report_rate,audit_prob,steps_taken
0.15,150,31.742694,0.1333333333333333,0.6,0.3333333333333333,0.05,150
0.1,150,31.998409,0.0,1.0,0.2,0.05,150
-0.45,150,32.272666,0.0625,0.6666666666666666,0.1875,0.05,150
-3.0,150,32.562721,0.23076923076923073,0.5,0.15384615384615385,0.05,150
-0.95,150,32.85588,0.23076923076923073,0.4,0.38461538461538464,0.05,150
-11.4,150,33.091556,0.1578947368421053,0.0,0.0,0.05,150
0.45,150,33.384317,0.11764705882352944,0.75,0.23529411764705882,0.05,150
0.0,150,34.454155,0.33333333333333337,0.4,0.4166666666666667,0.05,150
-0.05,150,34.676257,0.125,0.8,0.3125,0.05,150
0.6,150,35.048036,0.2142857142857143,0.5,0.2857142857142857,0.05,150
-1.2,150,35.242343,0.25,0.4,0.4166666666666667,0.05,150
-0.8,150,35.413104,0.08333333333333337,0.0,0.08333333333333333,0.05,150
-0.7,150,35.559296,0.23076923076923073,0.25,0.3076923076923077,0.05,150
-1.4,150,35.794576,0.125,0.5,0.25,0.05,150
1.6,150,36.067356,0.1875,0.5714285714285714,0.4375,0.05,150
-0.55,150,36.435682,0.1428571428571429,0.6666666666666666,0.42857142857142855,0.05,150
-0.05,150,36.737425,0.08333333333333337,1.0,0.25,0.05,150
0.8,150,37.018935,0.06666666666666665,0.8333333333333334,0.4,0.05,150
-5.65,150,37.304069,0.09999999999999998,1.0,0.2,0.05,150
0.55,150,37.585165,0.1428571428571429,0.7142857142857143,0.5,0.05,150
-6.15,150,38.754947,0.11111111111111116,1.0,0.1111111111111111,0.05,150
-0.65,150,38.954693,0.125,0.5,0.25,0.05,150
0.65,150,39.219919,0.1428571428571429,0.6,0.35714285714285715,0.05,150
-0.7,150,39.566325,0.18181818181818177,0.5,0.36363636363636365,0.05,150
-9.2,150,39.786066,0.10526315789473684,0.0,0.05263157894736842,0.05,150
-0.6,150,40.061193,0.2727272727272727,0.3333333333333333,0.2727272727272727,0.05,150
-0.1,150,40.325855,0.19999999999999996,0.6,0.3333333333333333,0.05,150
1.2,150,40.557376,0.21052631578947367,0.6,0.2631578947368421,0.05,150
-0.4,150,40.809328,0.15384615384615385,0.5,0.3076923076923077,0.05,150
-0.5,150,41.110707,0.15384615384615385,0.3333333333333333,0.23076923076923078,0.05,150
-1.6,150,41.396513,0.33333333333333337,0.6,0.8333333333333334,0.05,150
-0.15,150,41.707468,0.07692307692307687,0.8,0.38461538461538464,0.05,150
-0.35,150,42.13608,0.0,1.0,0.16666666666666666,0.05,150
-0.05,150,42.410528,0.19999999999999996,0.5,0.4,0.05,150
1.05,150,43.252444,0.16666666666666663,0.6666666666666666,0.5,0.05,150
0.6,150,43.50116,0.19999999999999996,0.4,0.3333333333333333,0.05,150
0.45,150,43.782201,0.08333333333333337,0.75,0.3333333333333333,0.05,150
0.55,150,44.166714,0.1578947368421053,0.5,0.21052631578947367,0.05,150
0.6,150,44.828068,0.15384615384615385,0.6,0.38461538461538464,0.05,150
-0.25,150,45.208493,0.18181818181818177,0.3333333333333333,0.2727272727272727,0.05,150
-4.25,150,45.618832,0.15384615384615385,0.0,0.07692307692307693,0.05,150
-0.45,150,45.965179,0.0,1.0,0.2,0.05,150
0.2,150,46.480107,0.2727272727272727,0.5,0.36363636363636365,0.05,150
-0.5,150,46.917399,0.11111111111111116,0.3333333333333333,0.16666666666666666,0.05,150
-1.6,150,47.238619,0.0,0.0,0.0,0.05,150
0.1,150,47.636889,0.0625,0.8,0.3125,0.05,150
-9.1,150,47.870364,0.25,0.0,0.0,0.05,150
-8.65,150,48.172574,0.0,1.0,0.06666666666666667,0.05,150
0.0,150,49.020354,0.125,0.3333333333333333,0.1875,0.05,150
0.75,150,49.327516,0.2857142857142857,0.42857142857142855,0.5,0.05,150
-1.35,150,49.681635,0.0,1.0,0.06666666666666667,0.05,150
-0.95,150,50.00151,0.0,1.0,0.18181818181818182,0.05,150
-0.4,150,50.49998,0.125,0.5,0.25,0.05,150
-0.9,150,50.820572,0.16666666666666663,0.5,0.3333333333333333,0.05,150
-0.6,150,51.120937,0.2142857142857143,0.0,0.21428571428571427,0.05,150
-0.2,150,51.425359,0.23076923076923073,0.5714285714285714,0.5384615384615384,0.05,150
1.5,150,51.650621,0.25,0.42857142857142855,0.35,0.05,150
-8.65,150,51.901718,0.07692307692307687,0.0,0.0,0.05,150
0.25,150,52.226179,0.0,1.0,0.15384615384615385,0.05,150
0.25,150,52.518335,0.11764705882352944,0.6666666666666666,0.35294117647058826,0.05,150
1.15,150,52.974214,0.0,1.0,0.6428571428571429,0.05,150
1.3,150,54.273978,0.2222222222222222,0.42857142857142855,0.3888888888888889,0.05,150
0.2,150,54.533025,0.15384615384615385,0.6,0.38461538461538464,0.05,150
-0.35,150,54.835036,0.0,1.0,0.2857142857142857,0.05,150
1.85,150,55.152792,0.09999999999999998,0.7142857142857143,0.35,0.05,150
-0.05,150,55.457973,0.23076923076923073,0.25,0.3076923076923077,0.05,150
0.75,150,55.726958,0.16666666666666663,0.6,0.4166666666666667,0.05,150
0.65,150,56.038658,0.11111111111111116,0.7142857142857143,0.3888888888888889,0.05,150
0.1,150,56.33,0.0,1.0,0.375,0.05,150
-0.25,150,56.668326,0.2727272727272727,0.5,0.5454545454545454,0.05,150
-0.95,150,57.095852,0.1428571428571429,0.0,0.14285714285714285,0.05,150
-4.5,150,57.449528,0.08333333333333337,0.8,0.4166666666666667,0.05,150
0.2,150,57.851825,0.19999999999999996,0.6,0.5,0.05,150
-0.15,150,58.200471,0.2727272727272727,0.25,0.36363636363636365,0.05,150
-1.05,150,58.539963,0.1875,0.7142857142857143,0.4375,0.05,150
0.15,150,59.516834,0.11764705882352944,0.6,0.29411764705882354,0.05,150
-10.2,150,59.700845,0.0,1.0,0.2222222222222222,0.05,150
-4.45,150,60.025955,0.5454545454545454,0.6,0.45454545454545453,0.05,150
1.65,150,60.300153,0.23529411764705888,0.5,0.47058823529411764,0.05,150
-6.1,150,60.616741,0.2727272727272727,0.0,0.0,0.05,150
-10.65,150,60.828215,0.4,0.0,0.0,0.05,150
0.75,150,60.985238,0.2222222222222222,0.0,0.2222222222222222,0.05,150
-2.75,150,61.302305,0.0,1.0,0.4,0.05,150
0.1,150,61.690843,0.0,1.0,0.18181818181818182,0.05,150
0.2,150,62.011496,0.0714285714285714,0.6666666666666666,0.21428571428571427,0.05,150
0.5,150,62.255923,0.2222222222222222,0.5,0.4444444444444444,0.05,150
-0.6,150,62.535102,0.09090909090909094,0.5,0.18181818181818182,0.05,150
-0.35,150,62.859488,0.11111111111111116,0.5,0.2222222222222222,0.05,150
1.6,150,63.458744,0.4,0.45454545454545453,0.7333333333333333,0.05,150
0.25,150,66.352165,0.0625,0.75,0.25,0.05,150
-0.15,150,66.644625,0.30000000000000004,0.25,0.4,0.05,150
1.7,150,66.907615,0.17647058823529416,0.625,0.47058823529411764,0.05,150
0.25,150,67.401233,0.15384615384615385,0.3333333333333333,0.23076923076923078,0.05,150
0.9,150,67.725,0.16666666666666663,0.7777777777777778,0.75,0.05,150
-20.25,150,68.084848,0.0,1.0,0.13333333333333333,0.05,150
-0.35,150,68.303177,0.16666666666666663,0.7142857142857143,0.5833333333333334,0.05,150
-0.75,150,68.481761,0.09999999999999998,0.8,0.5,0.05,150
0.25,150,68.709714,0.18181818181818177,1.0,0.45454545454545453,0.05,150
1.1,150,68.893896,0.11111111111111116,0.75,0.4444444444444444,0.05,150
-0.3,150,69.102197,0.0,1.0,0.125,0.05,150
1.7,150,69.50401,0.21052631578947367,0.6666666666666666,0.47368421052631576,0.05,150
0.55,150,69.773582,0.16666666666666663,0.6666666666666666,0.25,0.05,150
0.8,150,71.018369,0.2857142857142857,0.75,1.1428571428571428,0.05,150
1.95,150,71.238652,0.25,0.5555555555555556,0.5625,0.05,150
-0.7,150,71.664382,0.15384615384615385,0.0,0.15384615384615385,0.05,150
-3.25,150,71.997672,0.2222222222222222,0.0,0.0,0.05,150
1.0,150,72.351887,0.2222222222222222,0.42857142857142855,0.3888888888888889,0.05,150
-1.25,150,72.745859,0.0,0.0,0.0,0.05,150
-0.85,150,73.044122,0.0,0.0,0.0,0.05,150
0.25,150,73.315644,0.0,1.0,0.2,0.05,150
0.65,150,73.667237,0.11764705882352944,0.75,0.23529411764705882,0.05,150
1.25,150,74.04744,0.2222222222222222,0.5,0.3333333333333333,0.05,150
0.4,150,74.356087,0.16666666666666663,0.5,0.3333333333333333,0.05,150
1.9,150,74.70832,0.3076923076923077,0.6666666666666666,0.6923076923076923,0.05,150
-0.05,150,75.157427,0.09999999999999998,0.75,0.4,0.05,150
0.85,150,75.393652,0.23076923076923073,0.6666666666666666,0.6923076923076923,0.05,150
-5.2,150,76.382475,0.1428571428571429,0.7142857142857143,0.5,0.05,150
0.15,150,76.57949,0.3076923076923077,0.3333333333333333,0.46153846153846156,0.05,150
0.85,150,76.874349,0.30000000000000004,0.5,0.6,0.05,150
0.65,150,77.1684,0.25,0.6,0.4166666666666667,0.05,150
1.8,150,77.437337,0.3157894736842105,0.5,0.5263157894736842,0.05,150
-14.05,150,77.697368,0.08333333333333337,0.6666666666666666,0.25,0.05,150
1.45,150,77.958157,0.2857142857142857,0.5,0.5714285714285714,0.05,150
1.4,150,78.246966,0.2666666666666667,0.42857142857142855,0.4666666666666667,0.05,150
2.2,150,78.549575,0.2941176470588235,0.5555555555555556,0.5294117647058824,0.05,150
0.05,150,78.983484,0.33333333333333337,0.3333333333333333,0.3333333333333333,0.05,150
2.3,150,79.281497,0.23076923076923073,0.8571428571428571,0.5384615384615384,0.05,150
-0.2,150,79.640663,0.0,1.0,0.25,0.05,150
-4.4,150,79.918296,0.4444444444444444,0.5,0.2222222222222222,0.05,150
-2.65,150,80.181298,0.15384615384615385,1.0,0.07692307692307693,0.05,150
1.9,150,81.037595,0.36363636363636365,0.6666666666666666,0.8181818181818182,0.05,150
2.0,150,81.270404,0.5,0.625,0.5714285714285714,0.05,150
1.65,150,81.547353,0.1428571428571429,0.8,0.7142857142857143,0.05,150
1.4,150,81.848957,0.0625,0.8571428571428571,0.4375,0.05,150
0.45,150,82.171487,0.5,0.2857142857142857,0.7,0.05,150
1.5,150,82.46764,0.3846153846153846,0.5555555555555556,0.6923076923076923,0.05,150
0.35,150,82.687615,0.125,0.7142857142857143,0.4375,0.05,150
0.55,150,82.897185,0.11111111111111116,1.0,0.3333333333333333,0.05,150
0.7,150,83.37066,0.2222222222222222,0.6,0.5555555555555556,0.05,150
-3.55,150,83.59682,0.09999999999999998,0.0,0.0,0.05,150
-9.7,150,83.816842,0.15000000000000002,0.8,0.25,0.05,150
1.65,150,84.140447,0.19999999999999996,0.7142857142857143,0.4666666666666667,0.05,150
-0.8,150,84.575737,0.0,1.0,0.14285714285714285,0.05,150
1.0,150,85.595679,0.3076923076923077,0.5,0.46153846153846156,0.05,150
-2.2,150,85.783357,0.09090909090909094,1.0,0.2727272727272727,0.05,150
0.15,150,86.079788,0.1428571428571429,0.6666666666666666,0.42857142857142855,0.05,150
1.15,150,86.363562,0.09090909090909094,1.0,0.09090909090909091,0.05,150
0.3,150,86.634349,0.2727272727272727,0.25,0.36363636363636365,0.05,150
-9.0,150,86.950791,0.09999999999999998,0.0,0.0,0.05,150
-7.55,150,87.249694,0.2142857142857143,1.0,0.07142857142857142,0.05,150
-13.55,150,87.542306,0.33333333333333337,0.5,0.26666666666666666,0.05,150
0.75,150,87.827627,0.1428571428571429,0.6666666666666666,0.42857142857142855,0.05,150
-7.95,150,88.015629,0.18181818181818177,1.0,0.2727272727272727,0.05,150
0.75,150,88.217225,0.0,1.0,0.5384615384615384,0.05,150
0.55,150,88.400501,0.4444444444444444,0.0,0.4444444444444444,0.05,150
0.25,150,88.672448,0.1333333333333333,0.5,0.26666666666666666,0.05,150
-0.3,150,88.983949,0.1428571428571429,0.6666666666666666,0.42857142857142855,0.05,150
0.4,150,89.944834,0.2142857142857143,0.3333333333333333,0.21428571428571427,0.05,150
0.4,150,90.140826,0.33333333333333337,0.4,0.5555555555555556,0.05,150
1.7,150,90.480198,0.2941176470588235,0.6923076923076923,0.7647058823529411,0.05,150
1.6,150,90.796556,0.09090909090909094,1.0,0.36363636363636365,0.05,150
0.9,150,91.106275,0.25,0.6,0.625,0.05,150
0.35,150,91.531621,0.23529411764705888,0.625,0.47058823529411764,0.05,150
-0.15,150,91.817395,0.0,1.0,0.2727272727272727,0.05,150
0.35,150,91.982792,0.2142857142857143,0.5,0.42857142857142855,0.05,150
-8.35,150,92.25765,0.09090909090909094,1.0,0.09090909090909091,0.05,150
0.85,150,92.598532,0.3076923076923077,0.6666666666666666,0.46153846153846156,0.05,150
-6.65,150,92.777595,0.25,0.5,0.25,0.05,150
1.8,150,92.94551,0.0,1.0,0.42857142857142855,0.05,150
-1.05,150,93.239472,0.0,0.0,0.0,0.05,150
0.7,150,93.552248,0.16666666666666663,0.7142857142857143,0.5833333333333334,0.05,150
3.85,150,94.494527,0.2941176470588235,0.7692307692307693,0.7647058823529411,0.05,150
3.15,150,94.903015,0.4666666666666667,0.6470588235294118,1.1333333333333333,0.05,150
1.95,150,95.198474,0.11111111111111116,0.9090909090909091,0.6111111111111112,0.05,150
-0.55,150,95.515934,0.11111111111111116,0.5,0.2222222222222222,0.05,150
2.15,150,95.716927,0.3846153846153846,0.5454545454545454,0.8461538461538461,0.05,150
1.8,150,95.951346,0.2666666666666667,0.6666666666666666,0.6,0.05,150
0.6,150,96.281876,0.1428571428571429,0.8,0.7142857142857143,0.05,150
2.0,150,96.69524,0.17647058823529416,0.7777777777777778,0.5294117647058824,0.05,150
-28.6,150,97.101896,0.18181818181818177,0.6666666666666666,0.2727272727272727,0.05,150
2.5,150,97.40656,0.18181818181818177,0.7142857142857143,0.6363636363636364,0.05,150
1.95,150,97.716356,0.21052631578947367,0.42857142857142855,0.3684210526315789,0.05,150
-1.25,150,97.999847,0.1428571428571429,1.0,0.6428571428571429,0.05,150
1.75,150,98.280868,0.0,1.0,0.5,0.05,150
0.95,150,99.677532,0.18181818181818177,1.0,0.6363636363636364,0.05,150
-7.0,150,99.8485,0.3846153846153846,0.0,0.0,0.05,150
0.2,150,100.237795,0.15384615384615385,0.5,0.3076923076923077,0.05,150
0.7,150,100.578125,0.4444444444444444,0.6666666666666666,1.0,0.05,150
1.45,150,101.186904,0.33333333333333337,0.6923076923076923,1.0833333333333333,0.05,150
2.45,150,101.543317,0.33333333333333337,0.6,0.8333333333333334,0.05,150
0.95,150,101.883684,0.1333333333333333,0.6666666666666666,0.4,0.05,150
1.4,150,102.284966,0.1428571428571429,0.8,0.7142857142857143,0.05,150
-8.85,150,102.73439,0.33333333333333337,0.0,0.0,0.05,150
-0.15,150,103.026908,0.2857142857142857,0.5,0.5714285714285714,0.05,150
0.85,150,103.263692,0.08333333333333337,0.8,0.4166666666666667,0.05,150
0.2,150,103.612299,0.18181818181818177,0.7777777777777778,0.8181818181818182,0.05,150
1.45,150,103.914867,0.11111111111111116,0.8333333333333334,0.6666666666666666,0.05,150
-10.4,150,104.200346,0.15384615384615385,0.8,0.38461538461538464,0.05,150
1.35,150,105.305397,0.33333333333333337,0.5714285714285714,0.7777777777777778,0.05,150
2.8,150,105.754352,0.11764705882352944,0.9166666666666666,0.7058823529411765,0.05,150
-0.35,150,106.078745,0.08333333333333337,0.5,0.16666666666666666,0.05,150
1.6,150,106.349713,0.1875,0.7,0.625,0.05,150
1.15,150,106.608984,0.2857142857142857,0.7,0.7142857142857143,0.05,150
-31.45,150,106.935877,0.16666666666666663,0.8333333333333334,0.5,0.05,150
-16.8,150,107.207363,0.15384615384615385,0.0,0.0,0.05,150
-0.2,150,107.435194,0.18181818181818177,0.6666666666666666,0.5454545454545454,0.05,150
1.0,150,107.680481,0.18181818181818177,0.7142857142857143,0.6363636363636364,0.05,150
1.15,150,107.944911,0.125,0.75,0.5,0.05,150
-17.6,150,108.124117,0.23076923076923073,0.0,0.0,0.05,150
1.8,150,108.284043,0.3076923076923077,0.5,0.6153846153846154,0.05,150
0.1,150,108.546219,0.09999999999999998,0.8,0.5,0.05,150
2.25,150,108.753141,0.16666666666666663,0.7777777777777778,0.75,0.05,150
-8.1,150,109.639708,0.19999999999999996,0.5,0.4,0.05,150
0.4,150,109.948093,0.4444444444444444,0.5,0.8888888888888888,0.05,150
0.6,150,110.179098,0.25,0.5714285714285714,0.5833333333333334,0.05,150
1.75,150,110.380652,0.08333333333333337,0.875,0.6666666666666666,0.05,150
-15.6,150,110.625512,0.30000000000000004,0.5,0.2,0.05,150
0.95,150,110.956853,0.23529411764705888,0.6666666666666666,0.5294117647058824,0.05,150
0.4,150,111.427019,0.15384615384615385,0.7142857142857143,0.5384615384615384,0.05,150
-1.0,150,111.72712,0.16666666666666663,0.7777777777777778,0.75,0.05,150
0.2,150,111.925571,0.0,1.0,0.35714285714285715,0.05,150
0.5,150,112.158112,0.1428571428571429,0.6666666666666666,0.42857142857142855,0.05,150
-0.15,150,112.422107,0.33333333333333337,0.42857142857142855,0.5833333333333334,0.05,150
1.25,150,112.697181,0.1428571428571429,0.75,0.5714285714285714,0.05,150
-13.9,150,112.92681,0.07692307692307687,1.0,0.15384615384615385,0.05,150
-8.15,150,114.001446,0.16666666666666663,0.0,0.0,0.05,150
-13.45,150,114.18572,0.2727272727272727,0.6,0.22727272727272727,0.05,150
1.05,150,114.496869,0.19999999999999996,0.75,0.8,0.05,150
0.15,150,114.788099,0.2857142857142857,0.3333333333333333,0.42857142857142855,0.05,150
0.2,150,115.079069,0.07692307692307687,0.75,0.3076923076923077,0.05,150
1.9,150,115.529999,0.3076923076923077,0.6666666666666666,0.9230769230769231,0.05,150
0.7,150,115.8187,0.19999999999999996,0.9,1.0,0.05,150
-0.55,150,116.033695,0.2222222222222222,0.0,0.2222222222222222,0.05,150
-7.9,150,116.373595,0.3125,1.0,0.1875,0.05,150
-10.75,150,116.66307,0.2142857142857143,0.0,0.0,0.05,150
-0.15,150,116.926189,0.18181818181818177,0.0,0.18181818181818182,0.05,150
0.75,150,117.160848,0.23076923076923073,0.5714285714285714,0.5384615384615384,0.05,150
-0.25,150,117.477627,0.1875,0.75,0.5,0.05,150
-0.95,150,118.026921,0.0714285714285714,0.0,0.07142857142857142,0.05,150
2.0,150,119.471544,0.1333333333333333,0.875,0.5333333333333333,0.05,150
1.5,150,119.637425,0.3846153846153846,0.7,0.7692307692307693,0.05,150
2.7,150,119.827347,0.125,0.9090909090909091,0.6875,0.05,150
-12.7,150,120.02089,0.09090909090909094,0.0,0.0,0.05,150
2.75,150,120.297141,0.08333333333333337,0.9090909090909091,0.9166666666666666,0.05,150
4.1,150,120.516334,0.47058823529411764,0.8235294117647058,1.0,0.05,150
1.0,150,120.690874,0.1333333333333333,0.8,0.6666666666666666,0.05,150
2.4,150,120.846796,0.0,1.0,0.75,0.05,150
-23.3,150,121.13908,0.08333333333333337,0.8,0.4166666666666667,0.05,150
-17.45,150,121.474089,0.11764705882352944,0.0,0.058823529411764705,0.05,150
0.95,150,121.846573,0.5,0.5,0.8,0.05,150
-0.5,150,122.145388,0.11111111111111116,0.5,0.2222222222222222,0.05,150
-3.55,150,122.444033,0.0,0.0,0.0,0.05,150
-9.3,150,122.757042,0.18181818181818177,0.8,0.45454545454545453,0.05,150
0.45,150,123.775347,0.1333333333333333,0.7142857142857143,0.4666666666666667,0.05,150
2.55,150,124.096173,0.0714285714285714,1.0,0.5714285714285714,0.05,150
-0.15,150,124.34763,0.2142857142857143,0.0,0.21428571428571427,0.05,150
-0.05,150,124.689177,0.18181818181818177,0.8571428571428571,0.6363636363636364,0.05,150
1.0,150,124.876721,0.07692307692307687,0.875,0.6153846153846154,0.05,150
-0.3,150,125.118981,0.0,1.0,0.25,0.05,150
0.55,150,125.415143,0.0,1.0,0.45454545454545453,0.05,150
-4.5,150,125.807981,0.23076923076923073,0.7142857142857143,0.5384615384615384,0.05,150
0.75,150,126.110345,0.1333333333333333,0.8333333333333334,0.4,0.05,150
0.35,150,126.441182,0.18181818181818177,0.5,0.36363636363636365,0.05,150
-11.25,150,126.89074,0.2666666666666667,0.5,0.13333333333333333,0.05,150
-7.95,150,127.326187,0.07692307692307687,1.0,0.23076923076923078,0.05,150
-0.05,150,127.592837,0.0,1.0,0.5714285714285714,0.05,150
0.05,150,128.600881,0.2857142857142857,0.25,0.2857142857142857,0.05,150
1.45,150,128.810511,0.15384615384615385,0.7777777777777778,0.6923076923076923,0.05,150
1.75,150,129.057507,0.09999999999999998,0.8,0.5,0.05,150
-14.0,150,129.314243,0.05555555555555558,0.0,0.0,0.05,150
0.65,150,129.625371,0.0,1.0,0.36363636363636365,0.05,150
0.15,150,130.039217,0.25,0.5,0.5,0.05,150
-2.3,150,130.32565,0.0,1.0,0.06666666666666667,0.05,150
1.45,150,130.65738,0.07692307692307687,0.8333333333333334,0.46153846153846156,0.05,150
-0.1,150,130.908977,0.0,1.0,0.16666666666666666,0.05,150
2.15,150,131.153827,0.11111111111111116,0.8888888888888888,1.0,0.05,150
-0.05,150,131.429774,0.11111111111111116,0.8333333333333334,0.6666666666666666,0.05,150
0.85,150,131.648057,0.125,0.75,0.25,0.05,150
-5.45,150,131.926347,0.1428571428571429,0.6,0.35714285714285715,0.05,150
0.95,150,132.311971,0.23076923076923073,0.7142857142857143,0.5384615384615384,0.05,150
1.0,150,133.39666,0.06666666666666665,0.8333333333333334,0.4,0.05,150
2.85,150,133.633262,0.1875,0.8333333333333334,0.75,0.05,150
-2.25,150,133.861838,0.23076923076923073,0.7142857142857143,0.5384615384615384,0.05,150
-16.25,150,134.043582,0.2142857142857143,0.0,0.07142857142857142,0.05,150
0.4,150,134.373962,0.33333333333333337,0.5,0.5,0.05,150
1.7,150,134.680259,0.23076923076923073,0.75,0.6153846153846154,0.05,150
1.5,150,134.933319,0.06666666666666665,0.8333333333333334,0.4,0.05,150
1.4,150,135.145011,0.33333333333333337,0.5714285714285714,0.5833333333333334,0.05,150
0.95,150,135.712848,0.1333333333333333,0.7142857142857143,0.4666666666666667,0.05,150
0.8,150,135.923214,0.2727272727272727,0.5,0.5454545454545454,0.05,150
3.3,150,136.082297,0.17647058823529416,0.75,0.7058823529411765,0.05,150
1.85,150,136.325241,0.3529411764705882,0.4444444444444444,0.5294117647058824,0.05,150
-6.3,150,136.58999,0.16666666666666663,0.875,0.4444444444444444,0.05,150
1.55,150,137.814257,0.1428571428571429,0.7142857142857143,0.5,0.05,150
-1.95,150,138.029512,0.06666666666666665,0.8333333333333334,0.4,0.05,150
-0.3,150,138.314142,0.11111111111111116,0.75,0.4444444444444444,0.05,150
-16.65,150,138.610528,0.25,0.8,0.3125,0.05,150
0.75,150,138.872254,0.15384615384615385,0.6666666666666666,0.46153846153846156,0.05,150
0.6,150,139.106106,0.09999999999999998,0.8,0.5,0.05,150
-11.0,150,139.406265,0.3571428571428571,0.0,0.07142857142857142,0.05,150
-4.75,150,139.689828,0.125,0.75,0.5,0.05,150
2.85,150,140.001758,0.11764705882352944,0.9,0.5882352941176471,0.05,150
0.4,150,140.298325,0.4444444444444444,0.5,0.6666666666666666,0.05,150
1.0,150,140.658518,0.09090909090909094,0.75,0.36363636363636365,0.05,150
0.9,150,140.965456,0.07692307692307687,0.9090909090909091,0.8461538461538461,0.05,150
-11.55,150,141.273566,0.18181818181818177,0.0,0.0,0.05,150
0.75,150,141.545703,0.6666666666666667,0.6363636363636364,1.2222222222222223,0.05,150
0.9,150,142.295881,0.09999999999999998,0.8461538461538461,0.65,0.05,150
0.85,150,142.49623,0.07692307692307687,0.8571428571428571,0.5384615384615384,0.05,150
-15.2,150,142.798685,0.0,0.0,0.0,0.05,150
-2.5,150,143.178311,0.11111111111111116,0.8,0.5555555555555556,0.05,150
1.7,150,143.43835,0.2142857142857143,0.625,0.5714285714285714,0.05,150
-7.95,150,143.707685,0.25,0.8,0.625,0.05,150
3.05,150,143.947591,0.3529411764705882,0.7333333333333333,0.8823529411764706,0.05,150
1.75,150,144.199311,0.25,0.6666666666666666,0.5625,0.05,150
-9.2,150,144.442555,0.17647058823529416,0.7777777777777778,0.5294117647058824,0.05,150
-11.15,150,144.739288,0.16666666666666663,0.0,0.0,0.05,150
1.4,150,145.02542,0.09090909090909094,0.9090909090909091,1.0,0.05,150
1.65,150,145.293407,0.15384615384615385,0.9,0.7692307692307693,0.05,150
0.95,150,145.522059,0.23076923076923073,0.7272727272727273,0.8461538461538461,0.05,150
0.4,150,145.750071,0.2857142857142857,0.6,0.7142857142857143,0.05,150
0.3,150,146.905627,0.11111111111111116,0.75,0.4444444444444444,0.05,150
0.75,150,147.137501,0.07692307692307687,0.8333333333333334,0.46153846153846156,0.05,150
3.05,150,147.362651,0.1428571428571429,0.9,0.47619047619047616,0.05,150
1.2,150,147.665963,0.06666666666666665,0.875,0.5333333333333333,0.05,150
3.7,150,147.998939,0.1875,0.8571428571428571,0.875,0.05,150
0.3,150,148.27036,0.16666666666666663,0.0,0.16666666666666666,0.05,150
0.9,150,148.575438,0.0,1.0,1.0,0.05,150
0.65,150,148.811519,0.16666666666666663,0.8333333333333334,1.0,0.05,150
0.6,150,149.087051,0.08333333333333337,0.8333333333333334,0.5,0.05,150
-0.5,150,149.337147,0.0,1.0,0.2857142857142857,0.05,150
0.2,150,149.64381,0.1428571428571429,0.5,0.2857142857142857,0.05,150
0.05,150,149.904614,0.0,1.0,0.16666666666666666,0.05,150
-13.3,150,150.208057,0.125,1.0,0.375,0.05,150
0.0,150,151.258866,0.2727272727272727,0.5,0.5454545454545454,0.05,150
0.65,150,151.464001,0.0,1.0,0.21428571428571427,0.05,150
0.7,150,151.687869,0.1428571428571429,0.75,0.5714285714285714,0.05,150
2.25,150,151.858116,0.15384615384615385,0.7142857142857143,0.5384615384615384,0.05,150
2.3,150,152.312357,0.36363636363636365,0.5555555555555556,0.8181818181818182,0.05,150
-14.2,150,152.755064,0.18181818181818177,0.0,0.0,0.05,150
-12.5,150,153.123208,0.11111111111111116,0.6666666666666666,0.3333333333333333,0.05,150
0.65,150,153.537953,0.09090909090909094,0.8571428571428571,0.6363636363636364,0.05,150
1.0,150,153.835866,0.09999999999999998,0.875,0.8,0.05,150
2.0,150,154.110391,0.1333333333333333,0.7777777777777778,0.6,0.05,150
2.7,150,154.428426,0.2777777777777778,0.8461538461538461,0.7222222222222222,0.05,150
-21.9,150,154.722401,0.0,1.0,0.25,0.05,150
1.9,150,155.037361,0.1875,0.9,0.625,0.05,150
0.7,150,155.313897,0.125,0.75,0.5,0.05,150
0.2,150,156.236808,0.16666666666666663,0.7142857142857143,0.5833333333333334,0.05,150
1.85,150,156.413924,0.10526315789473684,0.75,0.42105263157894735,0.05,150
2.7,150,156.673325,0.2857142857142857,0.7692307692307693,0.9285714285714286,0.05,150
0.5,150,156.981529,0.09090909090909094,0.8571428571428571,0.6363636363636364,0.05,150
2.2,150,157.2308,0.07692307692307687,0.8888888888888888,0.6923076923076923,0.05,150
1.0,150,157.538236,0.19999999999999996,0.75,0.5333333333333333,0.05,150
-19.25,150,157.937504,0.2222222222222222,0.6666666666666666,0.16666666666666666,0.05,150
2.5,150,158.146358,0.11111111111111116,0.8181818181818182,0.6111111111111112,0.05,150
0.65,150,158.539499,0.30000000000000004,0.75,0.4,0.05,150
0.85,150,158.886096,0.25,0.7142857142857143,0.5833333333333334,0.05,150
0.85,150,159.099921,0.33333333333333337,0.4,0.5555555555555556,0.05,150
-4.3,150,159.340442,0.25,0.7,0.8333333333333334,0.05,150
2.25,150,159.604789,0.0,1.0,0.6666666666666666,0.05,150
-4.7,150,159.907761,0.23076923076923073,0.0,0.0,0.05,150
